AAPL,170.1600,178.4600,180.1000,169.2600
AAPL,169.9500,169.2300,177.2000,166.4600
AAPL,169.8700,171.8500,176.2400,165.2800
AAPL,154.2600,169.0400,169.6499,152.4600
AAPL,164.8000,154.1200,164.9400,149.1600
AAPL,149.1000,164.0000,164.5200,148.4100
AAPL,144.8800,148.7300,153.9900,142.4100
AAPL,153.1700,144.0200,155.9800,142.2000
AAPL,145.1000,152.7600,156.6500,144.2700
AAPL,143.7100,143.6500,145.4600,140.0600
AAPL,137.8900,143.6600,144.5000,137.0500
AAPL,127.0300,136.9900,137.4800,127.0100
AAPL,115.8000,121.3500,122.4400,114.7600
AAPL,110.3650,115.8200,118.0166,108.2500
AAPL,113.4600,110.5200,113.7700,104.0800
AAPL,112.7100,113.5400,118.6900,112.2800
AAPL,106.1400,113.0500,116.1800,102.5300
AAPL,104.4100,106.1000,110.2300,104.0000
AAPL,95.4900,104.2100,104.5500,94.3700
AAPL,99.0200,95.6000,101.8900,91.5000
AAPL,93.9650,99.8600,100.7300,89.4700
AAPL,108.7800,93.7400,112.3900,92.5100
AAPL,97.6500,108.9900,110.4200,97.4200
AAPL,96.4700,96.6900,98.8900,92.5900
AAPL,102.6100,97.3400,105.8500,92.3900
AAPL,118.7500,105.2600,119.8600,104.8200
AAPL,119.8700,118.3000,123.8200,111.0000
AAPL,109.0700,119.5000,121.2200,107.3100
AAPL,110.1800,110.3000,116.8900,107.3600
AAPL,121.5000,112.7600,122.5700,92.0000
AAPL,126.9000,121.3000,132.9700,119.2200
AAPL,131.2000,125.4250,131.3900,124.4800
AAPL,126.1000,130.2800,132.9700,123.3600
AAPL,124.8200,125.1500,134.5400,123.1000
AAPL,129.2500,124.4300,130.2800,121.6300
AAPL,118.0500,128.4600,133.6000,116.0800
AAPL,111.3900,117.1600,120.0000,104.6300
AAPL,118.8100,110.3800,119.2500,106.2600
AAPL,108.2200,118.9300,119.7500,107.7200
AAPL,100.5900,108.0000,108.0400,95.1800
AAPL,103.0600,100.7500,103.7400,96.1400
AAPL,94.9000,102.5000,102.9000,93.2800
AAPL,93.5200,95.6000,99.4400,92.5700
AAPL,633.9600,92.9300,651.2600,89.6500
AAPL,592.0000,633.0000,644.1700,580.3300
AAPL,537.7600,590.0900,599.4300,511.3300
AAPL,523.4200,536.7400,549.0000,522.8100
AAPL,502.6100,526.2400,551.1900,499.3000
AAPL,555.6800,500.6000,560.2000,493.5500
AAPL,558.0000,561.0200,575.1358,538.8000
AAPL,524.0200,556.0700,558.3300,512.3800
AAPL,478.4500,522.7020,539.2500,478.2800
AAPL,493.1000,476.7500,507.9200,447.2200
AAPL,455.7527,487.2160,513.7400,453.2600
AAPL,402.6900,452.5300,457.3425,401.2200
AAPL,450.7300,396.5300,454.4300,388.8700
AAPL,444.4600,449.7350,465.7500,418.9000
AAPL,441.9000,442.7800,445.2500,385.1000
AAPL,438.0000,442.6600,469.9500,419.0000
AAPL,459.1100,441.4000,484.9400,437.6600
AAPL,553.8200,455.4900,555.0000,435.0000
AAPL,593.6500,532.1729,594.5900,501.2300
AAPL,598.2200,585.2800,603.0000,505.7501
AAPL,671.5000,595.3200,676.7500,587.7000
AAPL,665.7600,667.1050,705.0700,656.0000
AAPL,615.9050,665.2400,680.8700,600.2500
AAPL,584.7300,610.7600,619.8700,570.0000
AAPL,569.1600,584.0000,590.0000,548.5000
AAPL,584.9000,577.7300,596.7600,522.1800
AAPL,601.8300,583.9800,644.0000,555.0000
AAPL,548.1700,599.5500,621.4500,516.2210
AAPL,458.4100,542.4400,547.6100,453.9800
AAPL,409.4000,456.4800,458.2400,409.0000
AAPL,382.5400,405.0000,409.0900,377.6800
AAPL,397.4100,382.2000,408.0000,363.3200
AAPL,380.3700,404.7800,426.7000,354.2400
AAPL,385.8200,381.3200,422.8600,366.4800
AAPL,397.7800,384.8300,399.5000,353.0200
AAPL,335.9500,390.4800,404.5000,334.2000
AAPL,348.8700,335.6700,352.1320,310.5000
AAPL,349.7400,347.8300,351.8300,329.4200
AAPL,351.1100,350.1300,355.1300,320.1600
AAPL,355.4700,348.5075,361.6700,326.2600
AAPL,341.3000,353.2100,364.9000,337.7200
AAPL,325.6400,339.3200,348.6000,324.8365
AAPL,315.2700,322.5600,326.6600,314.8900
AAPL,302.2200,311.1500,321.3000,297.7600
AAPL,283.7500,300.9800,319.0000,277.7700
AAPL,247.4700,283.7500,294.7300,246.2800
AAPL,260.4400,243.1000,264.2800,235.5600
AAPL,254.3000,257.2500,265.9900,239.6000
AAPL,259.6900,251.5300,279.0100,242.2000
AAPL,263.8400,256.8800,267.8800,225.2100
AAPL,237.4900,261.0900,272.4600,232.7500
AAPL,205.7500,235.0000,237.4800,205.4500
AAPL,192.3700,204.6200,205.1700,190.8500
AAPL,213.4300,192.0630,215.5900,190.2500
AAPL,202.2400,210.7320,213.9500,188.6800
AAPL,189.8000,199.9100,208.0000,185.5700
AAPL,185.3500,188.5000,208.7099,180.7000
AAPL,167.9900,185.3500,188.9000,164.1100
AAPL,165.2100,168.2100,172.4900,159.4200
AAPL,143.5000,163.3900,165.0000,134.4200
AAPL,136.4700,142.4300,146.4000,132.8800
AAPL,125.8000,135.8100,135.9000,119.3800
AAPL,104.0900,125.8300,127.2000,103.8900
AAPL,89.3100,105.1200,109.9800,82.3300
AAPL,89.1000,89.3100,103.0000,86.5100
AAPL,85.8800,90.1300,97.1700,78.2000
AAPL,91.3000,85.3500,103.6000,84.5500
AAPL,105.9300,92.6700,111.7900,79.1400
AAPL,111.9200,107.5900,116.4000,85.0000
AAPL,172.4000,113.6600,173.5000,100.5900
AAPL,159.9400,169.5300,180.4500,152.9100
AAPL,164.0500,158.9500,180.9100,146.5300
AAPL,188.5000,167.4400,189.9500,164.1500
AAPL,175.0100,188.7500,192.2400,172.0000
AAPL,146.3000,173.9500,180.0000,143.6100
AAPL,124.4400,143.5000,145.7400,118.0000
AAPL,136.2400,125.0200,136.5900,115.4400
AAPL,199.2700,135.3600,200.2600,126.1400
AAPL,181.8600,198.0800,202.9600,176.9900
AAPL,188.6000,182.2200,192.6800,150.6300
AAPL,154.6300,189.9500,190.1200,152.9300
AAPL,139.9400,153.4700,155.0000,130.0000
AAPL,133.6400,138.4800,139.6500,111.6200
AAPL,121.0500,131.7600,148.9200,119.3000
AAPL,121.1000,122.0400,127.6100,115.4000
AAPL,99.5900,121.1910,122.1700,98.5500
AAPL,94.1400,99.8000,102.5000,89.6000
AAPL,84.0300,92.9100,96.8300,83.7500
AAPL,86.2300,84.6100,90.8100,82.8600
AAPL,86.2900,85.7300,97.8000,81.9000
AAPL,91.8000,84.8400,92.3300,76.7700
AAPL,81.1000,91.6600,93.1590,77.7900
AAPL,75.1000,81.0800,82.6000,72.6000
AAPL,68.4800,76.9800,77.7800,67.8200
AAPL,67.2200,67.8500,70.0000,62.5800
AAPL,57.5200,67.9600,68.6300,50.1600
AAPL,59.8500,57.2700,63.1000,55.4100
AAPL,70.7800,59.7700,73.8000,58.6900
AAPL,63.6600,70.3900,72.0500,61.0500
AAPL,69.0000,62.7200,69.9900,57.6700
AAPL,75.0000,68.4900,76.4600,62.9000
AAPL,72.3320,75.5100,86.4000,70.8700
AAPL,68.9500,71.8900,75.4600,68.8100
AAPL,57.2400,67.8200,71.0700,56.8700
AAPL,54.1600,57.5900,57.9800,47.8700
AAPL,47.0000,53.6100,54.5600,46.0900
AAPL,42.6000,46.8900,48.3300,42.0200
AAPL,36.8300,42.6500,44.3800,36.2900
AAPL,39.8900,36.8100,40.7600,35.5200
AAPL,36.2100,39.7593,40.9400,33.1100
AAPL,42.0900,36.0600,44.4500,34.0000
AAPL,44.9900,41.6700,45.1100,38.8300
AAPL,77.0500,44.8600,90.8800,43.9600
AAPL,64.7800,76.9000,77.8900,62.6000
AAPL,67.7900,64.4000,67.9500,61.6000
AAPL,52.5000,67.0500,69.5700,52.0400
AAPL,39.1500,52.4000,53.2000,37.6500
AAPL,34.3000,38.7500,39.2700,34.1900
AAPL,31.1800,34.4900,35.1800,29.7000
AAPL,32.0800,32.3400,33.6300,28.7400
AAPL,27.7900,32.5400,34.1900,27.6100
AAPL,26.0000,28.0600,28.7800,25.5000
AAPL,26.9000,25.7800,29.5800,25.4900
AAPL,24.0900,27.0400,28.1400,23.6000
AAPL,22.4600,23.9200,24.1000,21.7000
AAPL,21.5500,22.5600,24.8400,21.1800
AAPL,21.0400,21.3700,21.9000,19.2500
AAPL,22.8300,20.9100,23.3000,19.8500
AAPL,20.7500,22.8900,25.0110,20.1900
AAPL,22.6600,20.7200,23.3200,20.1490
AAPL,21.0000,22.6100,22.8500,19.4200
AAPL,18.8700,21.0800,21.5700,18.5100
AAPL,18.1000,19.0600,19.6900,16.6300
AAPL,14.2500,17.9500,19.0000,14.0000
AAPL,14.2000,14.2200,14.9500,12.7200
AAPL,15.0100,14.1400,15.1600,14.0400
AAPL,14.4100,15.0100,15.3000,13.8000
AAPL,14.3600,14.3600,15.3800,13.5600
AAPL,15.9000,14.3300,16.1000,13.7800
AAPL,15.9400,15.5000,17.3800,15.0100
AAPL,14.5900,16.0700,16.4400,13.3600
AAPL,14.4900,14.5000,15.1900,14.0500
AAPL,15.1100,14.7500,16.2500,13.9700
AAPL,17.7100,15.2600,18.7900,13.8000
AAPL,23.3900,17.7200,23.4500,15.9800
AAPL,24.2900,23.3000,25.9800,22.1400
AAPL,24.7000,24.2700,26.1700,23.0000
AAPL,21.9300,23.6700,25.3000,21.8200
AAPL,24.9600,21.7000,25.9800,20.9400
AAPL,22.0500,24.7200,24.7300,20.2600
AAPL,21.0600,21.9000,24.0300,20.0900
AAPL,17.6500,21.3000,21.5500,17.2500
AAPL,15.4900,17.5600,19.4200,14.8300
AAPL,18.5000,15.5100,19.0800,14.6800
AAPL,19.0100,18.5500,19.9000,17.2800
AAPL,23.6400,18.7900,25.2200,17.8500
AAPL,20.1300,23.2500,25.1000,19.3500
AAPL,25.4100,19.9500,26.7000,19.3000
AAPL,22.0900,25.4900,27.1200,18.7500
AAPL,17.8100,22.0700,23.7500,17.1900
AAPL,20.6900,18.2500,21.9400,18.0000
AAPL,14.8800,21.6200,22.5000,14.4400
AAPL,17.0000,14.8800,17.5000,13.6300
AAPL,19.4400,16.5000,23.0000,16.1200
AAPL,26.6900,19.5600,26.7500,17.5000
AAPL,61.3100,25.7500,64.1200,25.3700
AAPL,50.3100,60.9400,61.5000,44.2500
AAPL,52.1300,50.8100,60.6300,46.8800
AAPL,81.7500,52.3800,103.9400,50.3100
AAPL,124.8700,84.0000,126.2500,81.7500
AAPL,135.5000,124.0600,139.5000,104.8700
AAPL,118.5600,135.8100,150.3800,114.0000
AAPL,104.0000,114.6200,119.9400,97.0000
GOOG,1048.3400,1137.5100,1139.9100,1045.2300
GOOG,1015.8000,1046.4000,1078.4900,988.2800
GOOG,1017.2100,1021.4100,1062.3800,1013.0100
GOOG,959.9800,1016.6400,1048.3900,947.8400
GOOG,941.1300,959.1100,959.7860,909.7000
GOOG,932.3800,939.3300,941.9800,903.4000
GOOG,912.1800,930.5000,986.2000,894.7900
GOOG,968.9500,908.7300,988.2500,908.3100
GOOG,901.9400,964.8600,979.2700,901.4500
GOOG,829.2200,905.9600,916.8500,817.0200
GOOG,828.8500,829.5600,853.5000,803.3700
GOOG,799.6800,823.2100,833.4500,791.1900
GOOG,778.8100,796.7900,841.9500,775.8000
GOOG,757.4400,771.8200,804.3799,737.0245
GOOG,782.8900,758.0400,795.6330,727.5400
GOOG,774.2500,784.5400,816.6800,769.5000
GOOG,769.2500,777.2900,789.8500,754.0001
GOOG,761.0900,767.0500,789.7500,761.0900
GOOG,692.2000,768.7900,778.5500,688.2150
GOOG,734.5300,692.1000,737.2100,663.2840
GOOG,697.6300,735.7200,739.7300,689.0100
GOOG,738.6000,693.0100,769.9000,689.0000
GOOG,703.6200,744.9500,757.8800,685.3400
GOOG,750.4600,697.7700,789.8699,663.0600
GOOG,743.0000,742.9500,752.0000,673.2600
GOOG,747.1100,758.8800,779.9800,724.1700
GOOG,711.0600,742.6000,762.7075,705.8500
GOOG,608.3700,710.8100,730.0000,599.8500
GOOG,602.3600,608.4200,650.9000,589.3800
GOOG,625.3400,618.2500,674.9000,565.0500
GOOG,524.7300,625.6100,678.6400,515.1800
GOOG,536.7900,520.5100,543.7400,520.5000
GOOG,538.4300,532.1100,544.1900,521.0850
GOOG,548.6000,537.3400,571.1400,521.0100
GOOG,560.5300,548.0000,577.9100,544.2200
GOOG,531.7300,558.4000,564.7100,518.5500
GOOG,529.0100,534.5200,542.1700,487.5600
GOOG,538.9000,526.4000,541.4100,489.0000
GOOG,555.5000,541.8300,557.9000,530.0800
GOOG,576.0100,559.0800,581.0000,508.1000
GOOG,571.8500,577.3600,596.4800,568.2100
GOOG,570.4000,571.6000,587.3400,560.0000
GOOG,578.3200,571.6000,599.6500,565.0100
GOOG,560.7000,575.2800,582.4500,538.7500
GOOG,527.1100,559.8900,567.8400,503.3000
GOOG,558.7100,526.6600,604.8300,502.8000
CSCO,38.6700,41.2900,41.5200,38.4300
CSCO,37.0900,38.3000,38.9950,36.7300
CSCO,34.2900,37.3000,38.0250,33.6700
CSCO,33.6100,34.1500,34.7300,33.1700
CSCO,32.2200,33.6300,34.1000,31.4550
CSCO,31.5900,32.2100,32.4652,30.3600
CSCO,31.0900,31.4500,32.2500,30.6700
CSCO,31.5200,31.3000,32.5000,31.0850
CSCO,34.1100,31.5300,34.6000,30.3700
CSCO,33.7000,34.0700,34.1100,32.4200
CSCO,34.2800,33.8000,34.5300,33.6500
CSCO,30.8470,34.1800,34.3200,30.4200
CSCO,30.3700,30.7200,31.0500,29.8000
CSCO,29.8400,30.2200,31.0650,29.1200
CSCO,30.8500,29.8200,31.8900,29.5500
CSCO,31.3100,30.6800,31.6800,29.8600
CSCO,31.4200,31.7200,31.9500,30.6000
CSCO,30.7000,31.4400,31.7000,30.0600
CSCO,28.7800,30.5300,31.1500,28.1700
CSCO,28.8400,28.6900,29.4100,27.1300
CSCO,27.4800,29.0500,29.0800,25.8050
CSCO,28.3000,27.4900,28.7000,26.9500
CSCO,26.4500,28.4700,28.6800,26.2350
CSCO,23.4600,26.1800,26.9132,22.4600
CSCO,26.3900,23.7900,26.6600,22.4700
CSCO,27.2000,27.1550,27.9000,25.9600
CSCO,28.8700,27.2500,28.8700,25.8200
CSCO,26.0500,28.8500,29.4900,25.3400
CSCO,25.2200,26.2500,26.7300,24.9200
CSCO,28.4100,25.8800,29.2050,23.0300
CSCO,27.4200,28.4200,28.7700,26.8400
CSCO,29.6000,27.4600,29.6200,27.3300
CSCO,28.8100,29.3100,29.9000,28.6900
CSCO,27.3100,28.8300,29.3300,26.8400
CSCO,29.3600,27.5250,30.3100,26.6200
CSCO,26.3900,29.5100,29.9900,25.9200
CSCO,27.8600,26.3650,28.7000,26.3200
CSCO,27.5000,27.8150,28.5900,26.1500
CSCO,24.4500,27.6400,27.7800,24.4500
CSCO,25.2000,24.4700,25.4200,22.4900
CSCO,24.9400,25.1700,25.4150,24.4600
CSCO,25.1400,24.9900,25.3700,24.2700
CSCO,24.9900,25.2300,26.0800,24.7700
CSCO,24.6400,24.8500,25.1700,24.4000
CSCO,23.1400,24.6200,24.9300,22.4300
CSCO,22.3300,23.1100,23.6400,22.3000
CSCO,21.5700,22.4150,22.6900,21.2700
CSCO,21.9300,21.8000,22.9200,21.4000
CSCO,22.1700,21.9100,23.0000,21.6000
CSCO,21.2900,22.4300,22.4700,20.2200
CSCO,22.6600,21.2500,24.0000,20.7700
CSCO,23.3300,22.5600,23.4800,22.1000
CSCO,23.5800,23.4310,24.8000,23.0200
CSCO,25.7900,23.3100,26.4860,23.2200
CSCO,24.4200,25.5900,26.1500,24.2200
CSCO,24.2600,24.3350,24.9800,23.8800
CSCO,20.8300,24.1150,24.6800,20.2900
CSCO,21.0400,20.9200,21.7000,19.9800
CSCO,20.7100,20.8950,21.9800,20.5500
CSCO,20.7300,20.8550,21.6700,20.4400
CSCO,20.1200,20.5700,21.2600,20.0100
CSCO,19.0200,19.6494,20.5400,18.9500
CSCO,17.1700,18.9100,19.1300,16.6800
CSCO,19.2300,17.1450,19.4000,17.0100
CSCO,18.9900,19.0950,19.7500,18.3500
CSCO,16.0100,19.0800,19.3850,15.6500
CSCO,17.1100,15.9500,17.2300,14.9600
CSCO,16.0800,17.1700,17.6300,15.9200
CSCO,20.1100,16.3300,20.1600,16.2600
CSCO,21.1400,20.1550,21.3000,19.2700
CSCO,19.9100,21.1500,21.2400,19.3200
CSCO,19.8400,19.8800,20.4900,19.7000
CSCO,18.5500,19.6450,20.0700,18.3500
CSCO,18.6800,18.0800,19.0700,17.6200
CSCO,18.0499,18.6400,19.1900,17.2200
CSCO,15.3000,18.5300,18.6000,14.9300
CSCO,15.6900,15.5000,16.8350,14.9600
CSCO,16.0775,15.6700,16.2500,13.3000
CSCO,15.6300,15.9700,16.5000,15.2700
CSCO,16.7600,15.6100,16.7700,14.7800
CSCO,17.5100,16.8000,17.9900,16.1100
CSCO,17.2900,17.5200,18.2900,16.5200
CSCO,18.6700,17.1500,18.7900,16.9700
CSCO,21.2700,18.5600,22.3400,18.2300
CSCO,20.4500,21.1500,21.6100,20.3800
CSCO,19.3400,20.2300,20.5100,19.0000
CSCO,22.9500,19.1600,24.6000,19.1300
CSCO,21.9000,22.8600,23.9000,21.5000
CSCO,20.3500,21.9000,22.3100,20.2500
CSCO,23.4328,19.9850,24.8700,19.8200
CSCO,21.2000,23.0700,23.9600,20.9300
CSCO,22.9400,21.3100,23.9400,21.2400
CSCO,27.0300,23.1600,27.6900,22.5600
CSCO,26.2000,26.9300,27.7400,25.6600
CSCO,24.3300,26.0300,26.8500,24.3200
CSCO,22.6500,24.3300,24.4600,22.3800
CSCO,24.1100,22.4700,25.1000,22.3500
CSCO,23.4300,23.9400,24.4200,23.0200
CSCO,22.8700,23.4000,24.1100,22.5500
CSCO,23.3500,22.8100,24.8250,22.5800
CSCO,21.4600,23.5400,23.8700,21.0700
CSCO,22.2100,21.6000,22.7400,20.6800
CSCO,18.8400,22.0100,22.4000,17.8200
CSCO,19.1500,18.6500,20.3500,18.2500
CSCO,19.2400,18.5000,20.0000,17.6100
CSCO,16.5100,19.3200,19.9300,16.3000
CSCO,14.3300,16.7700,17.3900,13.6100
CSCO,14.8600,14.5700,17.0900,14.3000
CSCO,16.4100,14.9700,17.9800,14.9100
CSCO,16.1600,16.3000,17.9300,14.7150
CSCO,17.6750,16.5400,18.4600,14.2000
CSCO,22.2500,17.7700,22.4400,15.9000
CSCO,24.3500,22.5600,24.5000,21.4300
CSCO,22.2700,24.0500,25.2500,21.6650
CSCO,23.0000,21.9900,23.4000,20.5600
CSCO,26.6200,23.2600,27.7200,23.1600
CSCO,25.6000,26.7200,27.0000,24.9000
CSCO,24.5200,25.6400,26.2900,22.9100
CSCO,24.3500,24.0900,25.9900,23.5400
CSCO,24.6200,24.3900,25.1500,21.7700
CSCO,27.0000,24.5000,27.3000,22.3000
CSCO,28.0000,27.0699,29.6400,26.8200
CSCO,32.8400,28.0200,34.2400,26.9200
CSCO,33.0100,33.0600,33.6000,30.0900
CSCO,31.9400,33.1299,33.3800,31.0900
CSCO,28.7700,31.9200,32.4700,28.5800
CSCO,28.0150,28.9100,30.3900,27.7900
CSCO,26.9500,27.8500,28.4000,25.8400
CSCO,26.8700,26.9200,28.4800,25.3300
CSCO,25.6650,26.7400,27.2000,25.3100
CSCO,25.4000,25.5300,27.0000,24.8200
CSCO,26.6700,25.9400,28.8500,25.4400
CSCO,27.4550,26.6200,28.9900,25.7600
CSCO,26.9500,27.3300,27.9600,26.4500
CSCO,24.3400,26.9100,27.4400,23.5600
CSCO,23.0500,24.1300,24.7801,22.8000
CSCO,22.0500,22.9800,23.5300,21.1772
CSCO,17.8500,21.9900,22.1500,17.1000
CSCO,19.7800,17.8800,20.1100,17.4500
CSCO,19.6800,19.5300,20.8000,19.0800
CSCO,21.0300,19.6800,22.0000,19.5000
CSCO,21.8500,20.9500,22.5500,20.0000
CSCO,20.4100,21.6700,22.0000,20.3212
CSCO,18.3900,20.2400,20.4000,17.8200
CSCO,17.2100,18.5700,19.4300,17.1790
CSCO,17.7100,17.1200,18.0010,17.0700
CSCO,17.3300,17.5400,17.9800,16.8700
CSCO,17.9300,17.4500,18.1202,16.8300
CSCO,17.5200,17.9200,18.6610,17.4600
CSCO,19.2600,17.6200,19.7400,17.2999
CSCO,19.1300,19.1500,20.2300,18.5100
CSCO,19.4000,19.0800,20.2500,18.9800
CSCO,17.2400,19.4000,20.0100,17.1600
CSCO,18.0100,17.2700,18.3000,17.0098
CSCO,17.4400,17.8900,18.8000,17.4100
CSCO,18.0900,17.4200,18.4300,17.1300
CSCO,19.4200,18.0400,19.6100,17.4100
CSCO,18.8800,19.3200,20.3500,18.8100
CSCO,19.2000,18.7500,20.0100,18.0000
CSCO,18.2800,19.2100,19.7400,17.8000
CSCO,18.6600,18.1000,20.6300,17.8500
CSCO,20.6000,18.7600,21.2500,17.5300
CSCO,23.6600,20.9200,23.6800,20.0700
CSCO,22.1000,23.7000,24.2000,21.9200
CSCO,21.1200,22.3700,23.3000,20.6800
CSCO,23.6800,20.9100,24.8300,20.8200
CSCO,23.3000,23.5700,23.9900,21.9399
CSCO,26.1300,23.1600,26.7000,22.2000
CSCO,24.3600,25.7100,29.3900,24.1600
CSCO,22.9200,24.2300,24.6000,22.8300
CSCO,21.1800,22.7000,23.1400,21.1800
CSCO,19.6800,20.9300,21.4200,19.2400
CSCO,19.3200,19.5900,21.5600,19.1800
CSCO,19.4200,19.1400,19.5100,17.4200
CSCO,16.7600,19.4900,19.8100,16.5700
CSCO,16.9900,16.7900,19.1000,16.5200
CSCO,15.0400,16.4100,17.2000,14.9400
CSCO,13.0400,15.0000,15.7000,12.8000
CSCO,14.1600,12.9800,14.4900,12.3300
CSCO,13.5200,13.9800,14.7800,12.6600
CSCO,13.1100,13.3700,15.6300,13.0900
CSCO,15.3500,13.1000,15.4600,12.7300
CSCO,11.0200,14.9200,15.4800,10.9200
CSCO,10.6600,11.1800,12.1100,8.1200
CSCO,13.6000,10.4800,13.9700,10.3900
CSCO,12.9800,13.8200,15.2900,11.1500
CSCO,13.8400,13.1900,15.0600,11.4500
CSCO,15.8100,13.9500,16.2100,12.3900
CSCO,14.5500,15.7800,17.4900,12.2800
CSCO,17.5500,14.6500,17.5500,13.8800
CSCO,14.5000,16.9300,17.9300,14.2700
CSCO,20.0000,14.2700,20.0000,14.1500
CSCO,18.4400,19.8000,21.8400,18.0500
CSCO,20.1900,18.1100,21.9200,18.0000
CSCO,17.1500,20.4400,20.7700,16.7000
CSCO,12.0500,16.9200,17.8300,11.1500
CSCO,16.1000,12.1800,16.6400,11.0400
CSCO,19.8200,16.3300,20.7500,15.7500
CSCO,18.6900,19.2200,19.7500,16.0100
CSCO,19.5900,18.2000,22.0000,16.1400
CSCO,17.1100,19.2600,24.1300,16.2500
CSCO,15.9400,16.9800,19.5000,13.1900
CSCO,23.2500,15.8100,24.9400,15.0000
CSCO,37.5000,23.6900,38.6300,23.2500
CSCO,38.1300,37.4400,44.5000,31.9400
CSCO,49.1900,38.2500,55.7500,35.1600
CSCO,52.8800,47.8800,57.6300,45.1900
CSCO,57.3800,53.8800,59.4400,45.2500
CSCO,68.8800,55.2500,69.6300,54.6300
CSCO,64.7500,68.6300,70.0000,58.5000
CSCO,63.3800,65.4400,69.7500,60.8800
CSCO,58.5800,63.5600,69.5600,57.8800
CSCO,69.8800,56.9400,71.8800,50.0000
CSCO,76.8800,69.3300,77.0000,55.0600
CSCO,132.7000,77.3100,146.8000,70.7500
CSCO,109.8000,132.2000,139.0000,109.6000
VGTSX,18.4400,19.2400,19.2400,18.4400
VGTSX,17.9800,18.2400,18.2400,17.8000
VGTSX,17.9600,18.0500,18.1700,17.6600
VGTSX,17.5700,17.9100,17.9300,17.5700
VGTSX,17.3900,17.5700,17.6800,17.2900
VGTSX,17.3200,17.3500,17.3700,16.9800
VGTSX,16.6700,17.2400,17.2400,16.5800
VGTSX,16.8600,16.6700,17.0000,16.5700
VGTSX,16.3000,16.7600,16.8100,16.3000
VGTSX,15.9200,16.2700,16.3200,15.7600
VGTSX,15.6800,15.9200,16.0300,15.4900
VGTSX,15.3600,15.5300,15.7000,15.3400
VGTSX,14.8200,15.3000,15.4400,14.8200
VGTSX,14.5300,14.7300,15.0600,14.5300
VGTSX,14.8400,14.5600,14.8400,14.3700
VGTSX,15.1600,14.8800,15.1900,14.8000
VGTSX,15.0800,15.1400,15.4600,14.7500
VGTSX,14.8500,15.0200,15.3000,14.7200
VGTSX,14.3300,14.9100,14.9100,14.0200
VGTSX,14.6000,14.2800,15.0200,13.5000
VGTSX,14.8300,14.5900,14.8300,14.2200
VGTSX,14.2800,14.7400,15.0000,13.9800
VGTSX,13.7000,14.4200,14.5000,13.7000
VGTSX,13.6500,13.3700,13.6500,12.7600
VGTSX,14.2100,13.6800,14.2100,12.8700
VGTSX,15.0900,14.4900,15.0900,14.2600
VGTSX,15.2300,14.9100,15.2700,14.6600
VGTSX,14.2500,15.1100,15.3800,14.2500
VGTSX,14.4200,14.2200,14.9700,13.9200
VGTSX,15.9800,14.8700,16.1500,14.2300
VGTSX,16.2400,16.0400,16.3300,15.4800
VGTSX,16.7500,16.1700,16.9000,16.1400
VGTSX,17.0100,16.7900,17.2700,16.7800
VGTSX,16.2400,16.9500,17.2200,16.2400
